Index | Lambda          | RelErr(|Kx|)    | RelErr(|L*Mx|)
---------------------------------------------------------
711   | 3.35145396e+07  | 2.87822869e-07      
712   | 3.35497590e+07  | 7.92923487e-08      
713   | 3.36044972e+07  | 1.28447135e-07      
714   | 3.36221140e+07  | 6.94225201e-08      
715   | 3.36591661e+07  | 2.12783181e-07      
716   | 3.37240762e+07  | 1.38505538e-07      
717   | 3.37862573e+07  | 1.49582778e-07      
718   | 3.38855135e+07  | 1.36566896e-07      
719   | 3.39225266e+07  | 1.03739368e-07      
726   | 3.42550393e+07  | 7.32645714e-08      
727   | 3.43642056e+07  | 1.27534813e-07      
728   | 3.44148261e+07  | 1.19895255e-07      
729   | 3.44699087e+07  | 5.98520849e-08      
730   | 3.45235842e+07  | 1.79595352e-07      
731   | 3.46048529e+07  | 1.21690632e-07      
732   | 3.46381516e+07  | 8.72029013e-08      
733   | 3.47120931e+07  | 6.84794539e-08      
734   | 3.47540753e+07  | 2.57736477e-07      
735   | 3.47791593e+07  | 1.69918222e-07      
736   | 3.48675705e+07  | 1.34083230e-07      
737   | 3.49194141e+07  | 3.84285122e-07      
738   | 3.50126049e+07  | 2.28836901e-07      
739   | 3.51404325e+07  | 1.04615628e-07      
746   | 3.54552739e+07  | 2.51555542e-07      
747   | 3.54843225e+07  | 3.58490968e-07      
748   | 3.55624276e+07  | 7.45192353e-08      
749   | 3.56914661e+07  | 2.75454580e-07      
750   | 3.57846357e+07  | 1.47760616e-07      
751   | 3.57992478e+07  | 1.74661942e-07      
752   | 3.58314431e+07  | 2.87421680e-07      
753   | 3.58662658e+07  | 1.67838664e-07      
754   | 3.59221478e+07  | 2.78812746e-07      
755   | 3.59646660e+07  | 2.61736783e-07      
756   | 3.60343490e+07  | 3.90616990e-07      
757   | 3.60703969e+07  | 1.81293001e-07      
758   | 3.60932393e+07  | 1.71154155e-07      
759   | 3.61404950e+07  | 2.60665624e-07      
766   | 3.64458067e+07  | 1.41225581e-07      
767   | 3.64587310e+07  | 1.26967455e-07      
768   | 3.65336611e+07  | 1.43069388e-07      
769   | 3.65847339e+07  | 1.79545174e-07      
770   | 3.66465274e+07  | 1.16730993e-07      
771   | 3.67105382e+07  | 1.17929309e-07      
772   | 3.69208522e+07  | 1.58474102e-07      
773   | 3.69328750e+07  | 4.67238136e-07      
774   | 3.70089736e+07  | 1.26487071e-07      
775   | 3.70784927e+07  | 3.61963367e-07      
776   | 3.71309967e+07  | 1.41842110e-07      
777   | 3.71748671e+07  | 7.26265870e-08      
778   | 3.72492109e+07  | 2.24870192e-07      
779   | 3.72993019e+07  | 1.50435285e-07      
786   | 3.77154986e+07  | 1.03088380e-07      
787   | 3.78517551e+07  | 1.84926528e-07      
